Network,Program,Season,Campaign Type,Campaign Custom,Start Year,Start Month,Start Day,End Year,End Month,End Day,Campaign ID,Agency,Publisher,Buy Method,Inventory Type,Package Custom,Package ID,Episode Start,Episode End,Tentpole Details,Tactic,Device,Ad Type,Targeting Type 1,Targeting Type 2,Targeting Type 3,Targeting Type 4,Audience Type,Width,Height,Placement ID,Creative Group,Ad Custom,Ad ID,Creative Network,Creative Program,Creative Season,Creative Message,Creative Theme Custom,Creative Version Number,A/B Test Label,Video Length,Creative Start Month,Creative Start Day,Creative End Month,Creative End Day,Creative Id,Omniture Code
Comedy Central,Clusterfest,N/A,Ticket Sales,X,2018,02,01,2017,06,03,CCL_CLTF_X_TX_X_20180201-20180603,ASG,Facebook,CPC,Run of Site,X,CCL_CLTF_X_ASG_FCBK_CPC_ROS_X,,,X,Social,Desktop/Mobile/Tablet,Social Mix (both image and video),Behavioral,None,None,None,RM-ComedyFans-TalentFans-Broad,1,1,CCL_CLTF_X_X_ASG_SOC_DMT_FCBK_CPC_MIX_ROS_BT-XX-XX-XX_RM-ComedyFans-TalentFans-Broad_1x1_0201-0603,Always On,PreSale,CCL_CLTF_X_AON_FCBK_1x1_PreSale,N/A,N/A,N/A,Ticket Sales,Boosted-PreSale-Display,01,Not Applicable,N/A,02,01,02,12,CCL_CLTF_X_AON_TX_Boosted-PreSale-Display_01_XX_1x1_0201-0212,/?xrs=crm_CCL_CLTF_X_FCBK
